t,market_price,fair_value,bid,ask,fill,cash,inventory,unrealized_pnl,total_pnl
94,0.030085343288148984,0.051476190476190474,0.03147619047619048,0.07147619047619047,buy,-2.6589949937460364,48,1.4440964778311511,-1.2148985159148853
95,0.01,0.050671875,0.030671874999999998,0.070671875,buy,-2.6896668687460363,49,0.49,-2.1996668687460366
96,0.01,0.04989230769230769,0.029892307692307687,0.06989230769230768,buy,-2.719559176438344,50,0.5,-2.219559176438344
97,0.01,0.04913636363636364,0.029136363636363637,0.06913636363636363,buy,-2.7486955400747077,51,0.51,-2.2386955400747075
98,0.01,0.04840298507462686,0.028402985074626862,0.06840298507462686,buy,-2.7770985251493348,52,0.52,-2.2570985251493347
99,0.018710484534468733,0.04769117647058824,0.027691176470588236,0.06769117647058824,buy,-2.804789701619923,53,0.9916556803268428,-1.8131340212930802
100,0.01,0.047,0.027,0.067,buy,-2.831789701619923,54,0.54,-2.291789701619923
101,0.01,0.04632857142857143,0.026328571428571427,0.06632857142857143,buy,-2.8581182730484946,55,0.55,-2.3081182730484944
102,0.03669956595572131,0.04567605633802817,0.025676056338028167,0.06567605633802817,,-2.8581182730484946,55,2.0184761275646723,-0.8396421454838223
103,0.02895430823670673,0.04567605633802817,0.025676056338028167,0.06567605633802817,,-2.8581182730484946,55,1.59248695301887,-1.2656313200296245
104,0.04347190419421312,0.04567605633802817,0.025676056338028167,0.06567605633802817,,-2.8581182730484946,55,2.3909547306817216,-0.46716354236677304
105,0.023840955384304925,0.04567605633802817,0.025676056338028167,0.06567605633802817,buy,-2.883794329386523,56,1.3350935015210759,-1.548700827865447
106,0.01975515645773708,0.04504166666666667,0.025041666666666667,0.06504166666666666,buy,-2.9088359960531895,57,1.1260439180910136,-1.782792077962176
107,0.01,0.04442465753424658,0.024424657534246576,0.06442465753424657,buy,-2.933260653587436,58,0.58,-2.353260653587436
108,0.01,0.04382432432432432,0.023824324324324322,0.06382432432432432,buy,-2.95708497791176,59,0.59,-2.36708497791176
109,0.027521162749147912,0.04324,0.02324,0.06324,,-2.95708497791176,59,1.6237486021997267,-1.3333363757120333
110,0.01,0.04324,0.02324,0.06324,buy,-2.98032497791176,60,0.6,-2.38032497791176
111,0.01940347287091715,0.04267105263157894,0.022671052631578942,0.06267105263157895,buy,-3.002996030543339,61,1.183611845125946,-1.8193841854173929
112,0.02440301127401685,0.042116883116883115,0.022116883116883115,0.06211688311688311,,-3.002996030543339,61,1.4885836877150278,-1.5144123428283112
113,0.01251486159638012,0.042116883116883115,0.022116883116883115,0.06211688311688311,buy,-3.025112913660222,62,0.7759214189755674,-2.2491914946846547
114,0.01,0.041576923076923074,0.021576923076923073,0.06157692307692307,buy,-3.046689836737145,63,0.63,-2.416689836737145
115,0.01215759015427739,0.0410506329113924,0.021050632911392402,0.0610506329113924,buy,-3.0677404696485375,64,0.778085769873753,-2.2896546997747844
116,0.01,0.0405375,0.020537499999999997,0.060537499999999994,buy,-3.0882779696485376,65,0.65,-2.4382779696485377
117,0.01536852422709408,0.04003703703703704,0.020037037037037037,0.06003703703703704,buy,-3.1083150066855745,66,1.0143225989882092,-2.0939924076973653
118,0.016252140926208233,0.03954878048780488,0.019548780487804878,0.059548780487804875,buy,-3.1278637871733794,67,1.0888934420559517,-2.038970345117428
119,0.04869011170631613,0.03907228915662651,0.019072289156626506,0.059072289156626503,,-3.1278637871733794,67,3.262237484323181,0.13437369714980152
120,0.04268349357153984,0.03907228915662651,0.019072289156626506,0.059072289156626503,,-3.1278637871733794,67,2.8597940692931694,-0.26806971788021006
121,0.02129436904052555,0.03907228915662651,0.019072289156626506,0.059072289156626503,,-3.1278637871733794,67,1.4267227257152117,-1.7011410614581677
122,0.025030163287625595,0.03907228915662651,0.019072289156626506,0.059072289156626503,,-3.1278637871733794,67,1.6770209402709149,-1.4508428469024646
123,0.02939358880267962,0.03907228915662651,0.019072289156626506,0.059072289156626503,,-3.1278637871733794,67,1.9693704497795346,-1.1584933373938449
124,0.056322660867354365,0.03907228915662651,0.019072289156626506,0.059072289156626503,,-3.1278637871733794,67,3.7736182781127425,0.6457544909393631
125,0.07142375274227822,0.03907228915662651,0.019072289156626506,0.059072289156626503,sell,-3.0687914980167528,66,4.713967680990362,1.6451761829736093
126,0.07620498628815449,0.050511904761904765,0.030511904761904764,0.07051190476190476,sell,-2.998279593254848,65,4.953324108730042,1.955044515475194
127,0.10287579479813799,0.06168235294117647,0.041682352941176476,0.08168235294117647,sell,-2.9165972403136715,64,6.5840508670808315,3.66745362676716
128,0.07517174397177408,0.07259302325581396,0.052593023255813956,0.09259302325581396,,-2.9165972403136715,64,4.810991614193541,1.8943943738798694
129,0.059833126118190416,0.07259302325581396,0.052593023255813956,0.09259302325581396,,-2.9165972403136715,64,3.8293200715641866,0.9127228312505151
130,0.0395249509841704,0.07259302325581396,0.052593023255813956,0.09259302325581396,buy,-2.9691902635694856,65,2.569121813971076,-0.4000684495984097
131,0.03096750737184652,0.07175862068965518,0.05175862068965517,0.09175862068965518,buy,-3.0209488842591408,66,2.0438554865418705,-0.9770933977172702
132,0.01,0.07094318181818182,0.05094318181818182,0.09094318181818183,buy,-3.071892066077323,67,0.67,-2.401892066077323
133,0.023418018936288088,0.07014606741573035,0.05014606741573034,0.09014606741573035,buy,-3.122038133493053,68,1.59242528766759,-1.529612845825463
134,0.019017664047498217,0.06936666666666667,0.04936666666666667,0.08936666666666668,buy,-3.1714048001597197,69,1.312218819277377,-1.8591859808823428
135,0.01,0.0686043956043956,0.0486043956043956,0.0886043956043956,buy,-3.2200091957641153,70,0.7000000000000001,-2.520009195764115
136,0.01,0.06785869565217392,0.04785869565217392,0.08785869565217393,buy,-3.267867891416289,71,0.71,-2.557867891416289
137,0.016985276949003904,0.06712903225806452,0.047129032258064515,0.08712903225806452,buy,-3.3149969236743537,72,1.222939940328281,-2.0920569833460725
138,0.03411354445944133,0.06641489361702128,0.04641489361702128,0.08641489361702129,buy,-3.361411817291375,73,2.490288745539217,-0.8711230717521579
139,0.07355748507030499,0.06571578947368421,0.04571578947368421,0.08571578947368422,,-3.361411817291375,73,5.369696410132264,2.0082845928408894
140,0.12937186013693633,0.06571578947368421,0.04571578947368421,0.08571578947368422,sell,-3.2756960278176908,72,9.314773929859415,6.039077902041724
141,0.13240645579560945,0.07544791666666667,0.055447916666666666,0.09544791666666667,sell,-3.180248111151024,71,9.40085836148827,6.220610250337246
142,0.10721037060519169,0.08497938144329897,0.06497938144329897,0.10497938144329898,sell,-3.0752687297077252,70,7.504725942363418,4.429457212655693
143,0.06042392646030592,0.09431632653061225,0.07431632653061225,0.11431632653061226,buy,-3.1495850562383376,71,4.29009877868172,1.1405137224433828
144,0.06397195938416735,0.09336363636363637,0.07336363636363637,0.11336363636363637,buy,-3.222948692601974,72,4.605981075660049,1.3830323830580746
145,0.045729539508752456,0.09243,0.07243,0.11243,buy,-3.2953786926019744,73,3.3382563841389294,0.04287769153695509
146,0.03635091732972113,0.09151485148514851,0.07151485148514851,0.11151485148514852,buy,-3.366893544087123,74,2.6899678823993636,-0.6769256616877595
147,0.02350643548203891,0.09061764705882354,0.07061764705882353,0.11061764705882354,buy,-3.4375111911459464,75,1.7629826611529185,-1.674528529993028
148,0.02073029597960926,0.08973786407766991,0.06973786407766991,0.10973786407766992,buy,-3.507249055223616,76,1.5755024944503038,-1.9317465607733124
149,0.04222838579638167,0.08887500000000001,0.068875,0.10887500000000001,buy,-3.576124055223616,77,3.2515857063213884,-0.32453834890222755
150,0.04447293785546948,0.08802857142857143,0.06802857142857142,0.10802857142857143,buy,-3.6441526266521875,78,3.4688891527266192,-0.1752634739255683
151,0.04029159422192224,0.08719811320754717,0.06719811320754716,0.10719811320754717,buy,-3.7113507398597347,79,3.183035943531857,-0.5283147963278778
152,0.018778939454309893,0.08638317757009346,0.06638317757009346,0.10638317757009347,buy,-3.777733917429828,80,1.5023151563447914,-2.275418761085037
153,0.01,0.08558333333333333,0.06558333333333333,0.10558333333333333,buy,-3.843317250763161,81,0.81,-3.033317250763161
154,0.01,0.08479816513761468,0.06479816513761467,0.10479816513761468,buy,-3.908115415900776,82,0.8200000000000001,-3.088115415900776
155,0.01,0.08402727272727273,0.06402727272727272,0.10402727272727273,buy,-3.9721426886280486,83,0.8300000000000001,-3.1421426886280486
156,0.04607359827159766,0.08327027027027027,0.06327027027027027,0.10327027027027028,buy,-4.035412958898319,84,3.8701822548142037,-0.16523070408411522
157,0.047590408787475495,0.08252678571428572,0.06252678571428572,0.10252678571428572,buy,-4.097939744612605,85,4.045184746935417,-0.052754997677187276
158,0.06608067856856287,0.08179646017699116,0.061796460176991155,0.10179646017699116,,-4.097939744612605,85,5.616857678327844,1.5189179337152394
159,0.054005732669351686,0.08179646017699116,0.061796460176991155,0.10179646017699116,buy,-4.159736204789596,86,4.644493009564245,0.48475680477464955
160,0.028821570707543608,0.08107894736842106,0.06107894736842105,0.10107894736842106,buy,-4.220815152158017,87,2.507476651556294,-1.713338500601723
161,0.01,0.08037391304347827,0.060373913043478264,0.10037391304347827,buy,-4.281189065201495,88,0.88,-3.4011890652014953
162,0.01,0.07968103448275862,0.05968103448275862,0.09968103448275863,buy,-4.3408700996842535,89,0.89,-3.4508700996842534
163,0.05328439464870329,0.079,0.059,0.099,buy,-4.399870099684254,90,4.795595518383296,0.3957254186990422
164,0.03540744133178041,0.07833050847457627,0.05833050847457627,0.09833050847457628,buy,-4.45820060815883,91,3.222077161192017,-1.2361234469668125
165,0.05162185333991828,0.07767226890756303,0.057672268907563023,0.09767226890756303,buy,-4.515872877066393,92,4.749210507272482,0.23333763020608966
166,0.03219721711118184,0.077025,0.05702499999999999,0.097025,buy,-4.572897877066393,93,2.9943411913399114,-1.5785566857264817
167,0.05043381651310763,0.07638842975206611,0.05638842975206611,0.09638842975206612,buy,-4.629286306818459,94,4.740778752232117,0.1114924454136581
168,0.05682614500956951,0.07576229508196722,0.055762295081967214,0.09576229508196722,,-4.629286306818459,94,5.341657630899534,0.712371324081075
169,0.05206707980592923,0.07576229508196722,0.055762295081967214,0.09576229508196722,buy,-4.6850486019004265,95,4.946372581563277,0.26132397966285037
170,0.049863475292924085,0.07514634146341463,0.05514634146341463,0.09514634146341464,buy,-4.740194943363841,96,4.786893628120712,0.04669868475687089
171,0.03548954761969007,0.07454032258064516,0.05454032258064516,0.09454032258064517,buy,-4.794735265944486,97,3.442486119109937,-1.352249146834549
172,0.04385151426834718,0.073944,0.05394399999999999,0.093944,buy,-4.848679265944487,98,4.297448398298023,-0.5512308676464635
173,0.03377426894811422,0.07335714285714286,0.05335714285714285,0.09335714285714286,buy,-4.90203640880163,99,3.343652625863308,-1.5583837829383218
174,0.01,0.07277952755905512,0.052779527559055114,0.09277952755905512,buy,-4.954815936360685,100,1.0,-3.954815936360685
175,0.01,0.0722109375,0.0522109375,0.0922109375,buy,-5.007026873860685,101,1.01,-3.997026873860685
176,0.01416675835444239,0.07165116279069768,0.051651162790697674,0.09165116279069768,buy,-5.058678036651383,102,1.4450093521531238,-3.613668684498259
177,0.046255245564928965,0.0711,0.05109999999999999,0.0911,buy,-5.109778036651383,103,4.764290293187684,-0.3454877434636989
178,0.04835731555815128,0.07055725190839694,0.05055725190839694,0.09055725190839695,buy,-5.1603352885597795,104,5.029160818047733,-0.13117447051204678
179,0.044781683258046066,0.07002272727272728,0.050022727272727274,0.09002272727272728,buy,-5.210358015832507,105,4.702076742094837,-0.5082812737376701
180,0.04947412188719462,0.06949624060150376,0.04949624060150376,0.08949624060150377,buy,-5.259854256434011,106,5.24425692004263,-0.015597336391381056
181,0.07433545062697139,0.06897761194029851,0.04897761194029851,0.08897761194029852,,-5.259854256434011,106,7.8795577664589675,2.619703510024957
182,0.07622132812289995,0.06897761194029851,0.04897761194029851,0.08897761194029852,,-5.259854256434011,106,8.079460781027395,2.819606524593384
183,0.0654067171000802,0.06897761194029851,0.04897761194029851,0.08897761194029852,,-5.259854256434011,106,6.933112012608501,1.6732577561744906
184,0.08547715544627396,0.06897761194029851,0.04897761194029851,0.08897761194029852,,-5.259854256434011,106,9.06057847730504,3.800724220871029
185,0.09099342644319253,0.06897761194029851,0.04897761194029851,0.08897761194029852,sell,-5.170876644493712,105,9.554309776535215,4.383433132041502
186,0.11837387496095274,0.07587407407407408,0.055874074074074076,0.09587407407407408,sell,-5.075002570419638,104,12.310882995939085,7.235880425519447
187,0.11733486995734323,0.08266911764705882,0.06266911764705882,0.10266911764705883,sell,-4.972333452772579,103,12.085491605606352,7.113158152833773
188,0.08819374582506606,0.08936496350364964,0.06936496350364964,0.10936496350364965,,-4.972333452772579,103,9.083955819981805,4.111622367209225
189,0.05763587454889946,0.08936496350364964,0.06936496350364964,0.10936496350364965,buy,-5.041698416276229,104,5.994130953085543,0.9524325368093143
190,0.08898763946607947,0.08871739130434783,0.06871739130434783,0.10871739130434784,,-5.041698416276229,104,9.254714504472265,4.213016088196036
191,0.12022657190844144,0.08871739130434783,0.06871739130434783,0.10871739130434784,sell,-4.932981024971881,103,12.383336906569468,7.450355881597587
192,0.11183985904736735,0.09527338129496403,0.07527338129496403,0.11527338129496403,,-4.932981024971881,103,11.519505481878836,6.586524456906955
193,0.09979911967227922,0.09527338129496403,0.07527338129496403,0.11527338129496403,,-4.932981024971881,103,10.27930932624476,5.346328301272879
194,0.1252530495335093,0.09527338129496403,0.07527338129496403,0.11527338129496403,sell,-4.8177076436769175,102,12.775811052417948,7.958103408741031
195,0.09806448341596408,0.10173571428571429,0.08173571428571429,0.1217357142857143,,-4.8177076436769175,102,10.002577308428336,5.184869664751418
196,0.07648171886604935,0.10173571428571429,0.08173571428571429,0.1217357142857143,buy,-4.899443357962632,103,7.877617043203083,2.978173685240451
197,0.08673916881652777,0.10101418439716313,0.08101418439716312,0.12101418439716313,,-4.899443357962632,103,8.93413438810236,4.034691030139728
198,0.07572510791850959,0.10101418439716313,0.08101418439716312,0.12101418439716313,buy,-4.980457542359795,104,7.875411223524997,2.8949536811652026
199,0.07305141518818269,0.10030281690140845,0.08030281690140845,0.12030281690140845,buy,-5.060760359261203,105,7.670398594759182,2.609638235497979
